,0
610,"[-0.8027858554717789, 0.13492157692878004, -0.13302402512015007], [0.8104775628668561 + 0.14310651726848309*i + -0.5670653140213929*j + -0.03291769187694618*k]"
611,"[-0.8025820562840275, 0.13526710877289194, -0.1343938447768557], [0.8092443682329024 + 0.14219742037794142*i + -0.569057044379818*j + -0.032825696685606975*k]"
612,"[-0.802378257096276, 0.13561264061700387, -0.13576366443356133], [0.8080060570064969 + 0.14128742441874226*i + -0.5710451767731634*j + -0.03273349394792149*k]"
613,"[-0.8021711703631822, 0.13600147825626968, -0.13701537311562498], [0.8067553245777715 + 0.14035219207209057*i + -0.5730470209240871*j + -0.032622388876385515*k]"
614,"[-0.8019640836300885, 0.13639031589553552, -0.13826708179768862], [0.8054993815459334 + 0.13941605323056164*i + -0.5750451639273393*j + -0.03251107310612112*k]"
615,"[-0.8017617370695618, 0.13669093793291515, -0.13958369514804064], [0.8042491965794226 + 0.13845870384882944*i + -0.5770289743639904*j + -0.03240339294420628*k]"
616,"[-0.8015593905090351, 0.1369915599702948, -0.14090030849839266], [0.8029938430417899 + 0.13750046465127727*i + -0.579009076478263*j + -0.03229550453932179*k]"
617,"[-0.801512921197348, 0.13734602240018778, -0.14214962746917464], [0.8017258869809601 + 0.13650150202627503*i + -0.581004935082305*j + -0.03219017706024651*k]"
618,"[-0.8014664518856608, 0.13770048483008074, -0.14339894643995663], [0.8004526393814836 + 0.1355016384661963*i + -0.582996958946671*j + -0.032084637120068586*k]"
619,"[-0.80123165558537, 0.1379353639165441, -0.14451237614594736], [0.7991156680403647 + 0.13455387835889737*i + -0.5850511475546324*j + -0.0320087121888458*k]"
620,"[-0.8009968592850792, 0.13817024300300748, -0.1456258058519381], [0.7977731738534223 + 0.13360518832323534*i + -0.5871012927588463*j + -0.03193256603910674*k]"
621,"[-0.8009762170261742, 0.13843262254337135, -0.1469099648308597], [0.7964813238871625 + 0.13261426596799566*i + -0.5890806975619263*j + -0.031857321304169094*k]"
622,"[-0.8009555747672691, 0.13869500208373522, -0.14819412380978128], [0.7951842374475941 + 0.13162247173912472*i + -0.5910562294488976*j + -0.03178186712299876*k]"
623,"[-0.8008622197345212, 0.1390197180953216, -0.14921581875604512], [0.7938072645711437 + 0.13068370890065162*i + -0.5931149950205337*j + -0.0317237706434798*k]"
624,"[-0.8007688647017733, 0.13934443410690794, -0.15023751370230898], [0.7924247197861918 + 0.1297440287643644*i + -0.595169597387031*j + -0.03166545148780853*k]"
625,"[-0.8006345203490726, 0.13956304772762085, -0.15151393431165971], [0.7910855490128813 + 0.12885241995562818*i + -0.5971448297665167*j + -0.03160316910824867*k]"
626,"[-0.8005001759963717, 0.13978166134833375, -0.15279035492101045], [0.789741241114595 + 0.1279599744093412*i + -0.5991161844268064*j + -0.03154068150508241*k]"
627,"[-0.8005329679856692, 0.14008916861528495, -0.15385959877222047], [0.7883523014965566 + 0.1270143323288615*i + -0.6011460367178859*j + -0.03148730929301879*k]"
628,"[-0.8005657599749666, 0.14039667588223614, -0.15492884262343048], [0.786957885556836 + 0.12606780793809896*i + -0.6031717131233001*j + -0.031433718353066305*k]"
629,"[-0.8004251262683711, 0.14056643925802953, -0.15619527216861484], [0.7856159807557885 + 0.12510580910739819*i + -0.6051222840920244*j + -0.0313542437949826*k]"
630,"[-0.8002844925617757, 0.14073620263382294, -0.1574617017137992], [0.7842689402310152 + 0.12414299243580848*i + -0.6070688992592531*j + -0.03127456426813844*k]"
631,"[-0.8003300883674636, 0.14101049845110875, -0.15852191548051528], [0.7828769385783648 + 0.12312179094889032*i + -0.6090739224802295*j + -0.031203855374814776*k]"
632,"[-0.8003756841731515, 0.14128479426839458, -0.15958212924723136], [0.7814794523725467 + 0.12209972691515886*i + -0.6110746787492158*j + -0.03113292787854675*k]"
633,"[-0.8002866113343132, 0.14143610736511564, -0.1608534546054022], [0.7801128685534862 + 0.12113367923071477*i + -0.6130134489481139*j + -0.03106534213588315*k]"
634,"[-0.800197538495475, 0.1415874204618367, -0.16212477996357305], [0.778741163919734 + 0.1201668364009151*i + -0.6149481952058593*j + -0.030997552474188318*k]"
635,"[-0.7999497757410422, 0.14188497788712975, -0.1632797559513855], [0.7773518135870352 + 0.11916470223037101*i + -0.6169030656007259*j + -0.030895619555543746*k]"
636,"[-0.7997020129866094, 0.1421825353124228, -0.16443473193919791], [0.7759572033220834 + 0.11816176173475028*i + -0.6188537617359137*j + -0.030793477582436394*k]"
637,"[-0.7994871977788056, 0.14239831768282124, -0.16574305154486824], [0.7745856335604484 + 0.11719491540620391*i + -0.6207575177558787*j + -0.030701013570422032*k]"
638,"[-0.7992723825710017, 0.1426141000532197, -0.16705137115053856], [0.7732090686261844 + 0.11622731330733554*i + -0.6226572706148923*j + -0.030608351572728586*k]"
639,"[-0.799071138278997, 0.14296751753435105, -0.16825534851353985], [0.7717986057994572 + 0.11532127704972384*i + -0.6245763918106675*j + -0.030532702769366635*k]"
640,"[-0.7988698939869923, 0.14332093501548243, -0.16945932587654114], [0.770383127010377 + 0.1144144913126756*i + -0.6264914538495016*j + -0.030456855532259824*k]"
641,"[-0.7986353518651556, 0.14361016609375826, -0.1706882838968823], [0.7689502443764812 + 0.11358384026156325*i + -0.6284026232129726*j + -0.03040355314499292*k]"
642,"[-0.7984008097433188, 0.14389939717203412, -0.17191724191722343], [0.7675124415811576 + 0.11275246243933176*i + -0.6303097717150544*j + -0.030350056219274998*k]"
643,"[-0.7980874450424956, 0.14425004370110478, -0.17315129470426954], [0.7660895365241668 + 0.11189947981209908*i + -0.6321936152364973*j + -0.030274763420656728*k]"
644,"[-0.7977740803416724, 0.1446006902301754, -0.17438534749131568], [0.7646617999139251 + 0.11104579146018323*i + -0.6340734716559486*j + -0.030199279685960305*k]"
645,"[-0.7974463030778094, 0.14493187241802036, -0.17562705498411008], [0.7632456651743158 + 0.11013534253302018*i + -0.6359400471417512*j + -0.03010842671242767*k]"
646,"[-0.7971185258139463, 0.14526305460586528, -0.1768687624769045], [0.7618247015983151 + 0.10922419681113656*i + -0.6378025992172909*j + -0.030017383251515626*k]"
647,"[-0.7968015430676846, 0.1456103437691732, -0.17810652452188974], [0.7603849978756453 + 0.10836175751052658*i + -0.6396686232288598*j + -0.029940557299084118*k]"
648,"[-0.7964845603214229, 0.14595763293248112, -0.179344286566875], [0.7589405003086499 + 0.10749863504362872*i + -0.6415306144520274*j + -0.02986354258652305*k]"
649,"[-0.7961815636885757, 0.14630667391559168, -0.1805835437976302], [0.7574899992550059 + 0.10662986752372786*i + -0.6433908403573867*j + -0.029785884655972022*k]"
650,"[-0.7958785670557286, 0.14665571489870224, -0.18182280102838538], [0.756034706939645 + 0.10576042555056338*i + -0.6452469966989162*j + -0.029708038324294906*k]"
651,"[-0.7955745298989113, 0.14698963694070027, -0.1830770613375617], [0.7545907375398669 + 0.10483090364585994*i + -0.6470907558614432*j + -0.02961172299104122*k]"
652,"[-0.795270492742094, 0.14732355898269833, -0.184331321646738], [0.7531419706158567 + 0.10390071524900983*i + -0.6489304009613038*j + -0.029515219392875793*k]"
653,"[-0.7949959386385606, 0.14763848813929048, -0.18559477322826357], [0.7516818984575898 + 0.1029790865100352*i + -0.6507715447875412*j + -0.029428349725897418*k]"
654,"[-0.794721384535027, 0.14795341729588266, -0.18685822480978917], [0.7502170316458446 + 0.1020568009120404*i + -0.652608537623769*j + -0.029341292348213685*k]"
655,"[-0.7944286877118982, 0.1482729394397806, -0.18813697335355833], [0.7487527404652564 + 0.1011341467900017*i + -0.654435138975555*j + -0.029255202492422618*k]"
656,"[-0.7941359908887693, 0.14859246158367856, -0.1894157218973275], [0.7472837026990105 + 0.10021085154591466*i + -0.6562575916514478*j + -0.029168927178446144*k]"
657,"[-0.793886770550229, 0.14890765229488123, -0.19068831110179585], [0.7458028736234844 + 0.09928236761285232*i + -0.6580841909150944*j + -0.029090940922649668*k]"
658,"[-0.7936375502116887, 0.14922284300608388, -0.1919609003062642], [0.7443172732860887 + 0.09835324852244254*i + -0.6599065800957308*j + -0.02901276855802727*k]"
659,"[-0.7934072934725651, 0.1495146997430445, -0.19327433116346], [0.7428509184025777 + 0.09734636811398097*i + -0.6617099222616455*j + -0.02891671530363076*k]"
660,"[-0.7931770367334415, 0.14980655648000507, -0.19458776202065575], [0.7413797904983775 + 0.09633886222843173*i + -0.6635090127600038*j + -0.028820476251415355*k]"
661,"[-0.7929458167055115, 0.1500858074779894, -0.19594814542625566], [0.7399389968271666 + 0.09524758792151602*i + -0.66527790308349*j + -0.028696509167040623*k]"
662,"[-0.7927145966775813, 0.15036505847597376, -0.1973085288318556], [0.738493459327999 + 0.09415570297213885*i + -0.6670425282392676*j + -0.028572358106279973*k]"
663,"[-0.7924903116035316, 0.150669677647346, -0.19853747285827417], [0.7369549585333658 + 0.09331874334218103*i + -0.6688603655363552*j + -0.028544923343645154*k]"
664,"[-0.792266026529482, 0.15097429681871827, -0.19976641688469277], [0.7354117612933809 + 0.0924811890132212*i + -0.6706739403393538*j + -0.028517306670744317*k]"
665,"[-0.7920662415221844, 0.15127116216020617, -0.20099160032370228], [0.7338587533014787 + 0.09165167763316753*i + -0.6724874144797608*j + -0.02849521988249258*k]"
666,"[-0.7918664565148867, 0.15156802750169407, -0.2022167837627118], [0.7323010566131761 + 0.0908215806814503*i + -0.6742965920313415*j + -0.028472951035453255*k]"
667,"[-0.7916521951677341, 0.15187398771337862, -0.20345603374021148], [0.7307444156441586 + 0.0899802777180415*i + -0.6760973309352958*j + -0.02843497369139861*k]"
668,"[-0.7914379338205815, 0.15217994792506317, -0.2046952837177112], [0.7291831161614701 + 0.0891384011281432*i + -0.6778937597020916*j + -0.02839681507368544*k]"
669,"[-0.7911597206125379, 0.15247545131744233, -0.2059548202086609], [0.7276305159300576 + 0.08829466443547679*i + -0.679672285430014*j + -0.028345527652986202*k]"
670,"[-0.7908815074044944, 0.15277095470982147, -0.20721435669961064], [0.7260733401809651 + 0.08745037252448279*i + -0.6814465372132759*j + -0.028294061988714054*k]"
671,"[-0.7905384187280817, 0.15306339651124318, -0.20849953204941765], [0.72454166750299 + 0.08654314407924135*i + -0.6831935939446828*j + -0.028216474936008214*k]"
672,"[-0.7901953300516692, 0.1533558383126649, -0.20978470739922467], [0.7230054828782712 + 0.08563537670287334*i + -0.684936396216685*j + -0.028138712170520195*k]"
673,"[-0.7898638788375949, 0.1536732003431456, -0.21107062396085471], [0.7214628694557299 + 0.08472709858587159*i + -0.6866768480611681*j + -0.028063376466559438*k]"
674,"[-0.7895324276235206, 0.15399056237362632, -0.21235654052248476], [0.7199157544848054 + 0.08381829181639192*i + -0.688413015403723*j + -0.02798786566190769*k]"
675,"[-0.7892067226342312, 0.15430585871361827, -0.2136179211345175], [0.7183541976723244 + 0.08293429007242513*i + -0.6901520872754558*j + -0.02791498963040247*k]"
676,"[-0.7888810176449417, 0.1546211550536102, -0.21487930174655023], [0.7167881514329806 + 0.08204977002226496*i + -0.6918868459722535*j + -0.02784193914135983*k]"
677,"[-0.7885543998604341, 0.154939047099367, -0.21614934711531764], [0.715221031512033 + 0.08115802785950456*i + -0.6936147465086933*j + -0.027763897826145613*k]"
678,"[-0.7882277820759264, 0.1552569391451238, -0.21741939248408504], [0.7136494466094858 + 0.08026577904343686*i + -0.6953383169472418*j + -0.02768568318647998*k]"
679,"[-0.7878305912505948, 0.155596806661288, -0.21870123541397418], [0.7120948800191539 + 0.07936139582027552*i + -0.697037668003722*j + -0.027588767422585085*k]"
680,"[-0.7874334004252633, 0.15593667417745222, -0.21998307834386335], [0.71053594702468 + 0.0784565259710519*i + -0.6987327449834659*j + -0.027491682490631653*k]"
681,"[-0.7870641294436704, 0.15624992062218995, -0.22127591230780308], [0.7089673847518281 + 0.07755312568475095*i + -0.7004282390824271*j + -0.02740514460039952*k]"
682,"[-0.7866948584620775, 0.1565631670669277, -0.22256874627174283], [0.7073944561553566 + 0.07664924777133801*i + -0.7021194194478797*j + -0.027318437929864176*k]"
683,"[-0.7863260030761223, 0.15690715048167864, -0.22383260106337044], [0.705811372125461 + 0.07575518340084438*i + -0.7038108642496792*j + -0.027234656788695976*k]"
684,"[-0.7859571476901672, 0.1572511338964296, -0.22509645585499807], [0.704223930761337 + 0.07486065135489715*i + -0.7054979640674077*j + -0.02715070751407611*k]"
685,"[-0.7855944458804158, 0.15758145630608922, -0.22630681708081202], [0.7026151802098379 + 0.07401137009066852*i + -0.7071911675371068*j + -0.027108636880206156*k]"
686,"[-0.7852317440706643, 0.15791177871574882, -0.22751717830662596], [0.7010020888561342 + 0.07316163157938986*i + -0.7088800019338544*j + -0.027066398767417378*k]"
687,"[-0.7848661036190878, 0.1582458301795091, -0.22870981404082652], [0.6993736754842459 + 0.0723755113974549*i + -0.7105675911664598*j + -0.02705449636397369*k]"
688,"[-0.7845004631675114, 0.15857988164326942, -0.22990244977502705], [0.6977409834742 + 0.07158894843559327*i + -0.712250833278612*j + -0.027042428446149732*k]"
689,"[-0.7841493895683547, 0.1589673370456129, -0.23106217676009627], [0.6960838411170945 + 0.07094611125874106*i + -0.7139336477055439*j + -0.027068101277889823*k]"
690,"[-0.783798315969198, 0.15935479244795633, -0.23222190374516546], [0.6944225279064163 + 0.0703028489810258*i + -0.7156121843249341*j + -0.02709361192070919*k]"
691,"[-0.7833553871886498, 0.15974640934327966, -0.2334010296235785], [0.6927836458406677 + 0.0696345384808775*i + -0.7172641252808538*j + -0.027092908506830056*k]"
692,"[-0.7829124584081015, 0.16013802623860302, -0.23458015550199154], [0.6911407030355177 + 0.06896581981908191*i + -0.7189118620054639*j + -0.027092046288334608*k]"
693,"[-0.7824937087168911, 0.1605357618851342, -0.23576743314461823], [0.689490164296728 + 0.06828882765785668*i + -0.7205592726000569*j + -0.027097675643187772*k]"
694,"[-0.7820749590256807, 0.16093349753166536, -0.23695471078724492], [0.6878355599172192 + 0.06761143282542195*i + -0.7222024343521415*j + -0.0271031452141612*k]"
695,"[-0.7815728904887258, 0.16146878897071984, -0.23815293559523804], [0.6862063282275285 + 0.06710725771348477*i + -0.7237966078352002*j + -0.02712861126056687*k]"
696,"[-0.7810708219517708, 0.16200408040977432, -0.23935116040323115], [0.6845733562837455 + 0.06660271682498017*i + -0.7253868361736091*j + -0.027153929439057145*k]"
697,"[-0.7805112273478997, 0.16251798167657328, -0.24054607744271803], [0.6829539059900159 + 0.06606213767977871*i + -0.7269606298488401*j + -0.02716613531468977*k]"
698,"[-0.7799516327440286, 0.16303188294337223, -0.2417409944822049], [0.6813307733313598 + 0.06552120233938366*i + -0.7285305038827853*j + -0.027178194715394878*k]"
699,"[-0.7793978716245527, 0.163590959346289, -0.2429455008885032], [0.6797096712952703 + 0.06496291345524202*i + -0.7300930142178903*j + -0.027180382876588142*k]"
700,"[-0.7788441105050766, 0.16415003574920578, -0.24415000729480146], [0.6780849116723641 + 0.06440427499906125*i + -0.7316515958482903*j + -0.027182424777378943*k]"
701,"[-0.778143880132586, 0.1654761451946823, -0.2457482290062421], [0.6770635786751296 + 0.06417367824465917*i + -0.7325610739924006*j + -0.02865174206358663*k]"
702,"[-0.7774436497600952, 0.16680225464015877, -0.24734645071768274], [0.6760394816743436 + 0.06394281951150033*i + -0.7334675615733292*j + -0.03012094238364917*k]"
703,"[-0.7767450492100767, 0.16811225791563797, -0.24885939361376255], [0.6749574825640429 + 0.0637733793604267*i + -0.7344146768770777*j + -0.031629657021510306*k]"
704,"[-0.7760464486600582, 0.16942226119111717, -0.25037233650984236], [0.673872532081132 + 0.06360366034881748*i + -0.7353585808209737*j + -0.03313823335302503*k]"
705,"[-0.775227578738365, 0.1707224279589889, -0.25186468772922593], [0.6727986772077488 + 0.0634278593221058*i + -0.736287791606678*j + -0.03462852206317533*k]"
706,"[-0.7744087088166718, 0.17202259472686063, -0.2533570389486095], [0.6717219505178269 + 0.06325178755589717*i + -0.7372138595748817*j + -0.03611866296274611*k]"
707,"[-0.7736712976697174, 0.17326591465367264, -0.2546808526122649], [0.6705304583389823 + 0.06316283823277138*i + -0.7382273792360495*j + -0.03767886479671184*k]"
708,"[-0.7729338865227631, 0.17450923458048462, -0.2560046662759204], [0.6693356879250192 + 0.06307358010542664*i + -0.7392372896906704*j + -0.0392388824180497*k]"
709,"[-0.7722027033405461, 0.17572095220585116, -0.25716406874678893], [0.66807175570363 + 0.06302802978443911*i + -0.7402979243295689*j + -0.04082376667938726*k]"
710,"[-0.7714715201583291, 0.1769326698312177, -0.2583234712176575], [0.6668043251889937 + 0.06298214942325893*i + -0.7413546824698618*j + -0.04240843717101211*k]"
711,"[-0.7708036683388344, 0.17797185085805253, -0.2593092821923041], [0.6654462451378063 + 0.06288690332349195*i + -0.7424884804688822*j + -0.044015776641866844*k]"
712,"[-0.7701358165193397, 0.17901103188488737, -0.26029509316695076], [0.6640843570762558 + 0.06279129735396646*i + -0.7436180295840166*j + -0.04562286423282174*k]"
